"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
512,8,"AGO","Angola",18,"Zaire",159,"M'Banza Congo",512,"Mbanza Congo","Commune","Commune",NA,NA
513,8,"AGO","Angola",18,"Zaire",160,"N'Zeto",513,"Kindege","Commune","Commune",NA,NA
514,8,"AGO","Angola",18,"Zaire",160,"N'Zeto",514,"Musserra","Commune","Commune",NA,NA
515,8,"AGO","Angola",18,"Zaire",160,"N'Zeto",515,"Nzeto","Commune","Commune",NA,NA
516,8,"AGO","Angola",18,"Zaire",160,"N'Zeto",516,"Quibala Norte","Commune","Commune",NA,NA
517,8,"AGO","Angola",18,"Zaire",161,"Noqui",517,"Lufico","Commune","Commune",NA,NA
518,8,"AGO","Angola",18,"Zaire",161,"Noqui",518,"Lulendo","Commune","Commune",NA,NA
519,8,"AGO","Angola",18,"Zaire",161,"Noqui",519,"Noqui","Commune","Commune",NA,NA
520,8,"AGO","Angola",18,"Zaire",162,"Soyo",520,"Kelo","Commune","Commune",NA,NA
521,8,"AGO","Angola",18,"Zaire",162,"Soyo",521,"Pedra do Feitico","Commune","Commune",NA,NA
522,8,"AGO","Angola",18,"Zaire",162,"Soyo",522,"Soyo","Commune","Commune",NA,NA
523,8,"AGO","Angola",18,"Zaire",162,"Soyo",523,"Sumba","Commune","Commune",NA,NA
524,8,"AGO","Angola",18,"Zaire",163,"Tomboco",524,"Kingombe","Commune","Commune",NA,NA
525,8,"AGO","Angola",18,"Zaire",163,"Tomboco",525,"Kinzau","Commune","Commune",NA,NA
526,8,"AGO","Angola",18,"Zaire",163,"Tomboco",526,"Quiximba","Commune","Commune",NA,NA
527,8,"AGO","Angola",18,"Zaire",163,"Tomboco",527,"Tomboco","Commune","Commune",NA,NA
