ws_id,ws_name,ws_origin,ws_lat,ws_lon,WOREDANAME,Soil_typ_2,Soil_type,Soil_name,soil_id,soil_name
60a114538141a31200f3e70c,Gebreal (031),NMA-EIAR,10.143802,39.41554,Menz Keya Gabriel,Vertisol,Haplic Leptosols,*ET00720065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e70c,Gebreal (031),NMA-EIAR,10.143802,39.41554,Menz Keya Gabriel,Leptosol,Haplic Leptosols,*ET00730064,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e70d,Siter(022),NMA-EIAR,10.167485,39.38656,Menz Keya Gabriel,Vertisol,Haplic Leptosols,*ET00720065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e70d,Siter(022),NMA-EIAR,10.167485,39.38656,Menz Keya Gabriel,Leptosol,Haplic Leptosols,*ET00730064,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e70e,Kolaqo (027),NMA-EIAR,10.237339,39.33882,Menz Keya Gabriel,Vertisol,Haplic Leptosols,*ET00720065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e70e,Kolaqo (027),NMA-EIAR,10.237339,39.33882,Menz Keya Gabriel,Leptosol,Haplic Leptosols,*ET00730064,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e711,Kemer Dengay (023),NMA-EIAR,10.106849,39.36978,Menz Keya Gabriel,Vertisol,Haplic Leptosols,*ET00720065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e711,Kemer Dengay (023),NMA-EIAR,10.106849,39.36978,Menz Keya Gabriel,Leptosol,Haplic Leptosols,*ET00730064,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e709,Nedi (026),NMA-EIAR,10.287263,39.38761,Menz Keya Gabriel,Vertisol,Haplic Leptosols,*ET00720065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e709,Nedi (026),NMA-EIAR,10.287263,39.38761,Menz Keya Gabriel,Leptosol,Haplic Leptosols,*ET00730064,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e70f,Ameje  (028),NMA-EIAR,10.184166,39.31777,Menz Keya Gabriel,Vertisol,Haplic Leptosols,*ET00720065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e70f,Ameje  (028),NMA-EIAR,10.184166,39.31777,Menz Keya Gabriel,Leptosol,Haplic Leptosols,*ET00730064,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e710,Gosh  (029),NMA-EIAR,10.138003,39.28839,Menz Keya Gabriel,Vertisol,Haplic Leptosols,*ET00720065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e710,Gosh  (029),NMA-EIAR,10.138003,39.28839,Menz Keya Gabriel,Leptosol,Haplic Leptosols,*ET00730064,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e712,Muretna Dendesh (024),NMA-EIAR,10.050636,39.33276,Menz Keya Gabriel,Vertisol,Haplic Leptosols,*ET00720065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e712,Muretna Dendesh (024),NMA-EIAR,10.050636,39.33276,Menz Keya Gabriel,Leptosol,Haplic Leptosols,*ET00730064,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5a7,DENEBA TOWN,NMA-EIAR,9.751459,39.1926,Siya Debirna Wayu,Vertisol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e5a7,DENEBA TOWN,NMA-EIAR,9.751459,39.1926,Siya Debirna Wayu,Leptosol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e71a,SIYA DEBIR,NMA-EIAR,9.780385,39.05221,Siya Debirna Wayu,Vertisol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e71a,SIYA DEBIR,NMA-EIAR,9.780385,39.05221,Siya Debirna Wayu,Leptosol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e71b,GASHAMBA,NMA-EIAR,9.779739,39.12021,Siya Debirna Wayu,Vertisol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e71b,GASHAMBA,NMA-EIAR,9.779739,39.12021,Siya Debirna Wayu,Leptosol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e71c,EJERSA KELIT,NMA-EIAR,9.805123,39.16737,Siya Debirna Wayu,Vertisol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e71c,EJERSA KELIT,NMA-EIAR,9.805123,39.16737,Siya Debirna Wayu,Leptosol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e71d,WELE DENEBA,NMA-EIAR,9.755702,39.17863,Siya Debirna Wayu,Vertisol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e71d,WELE DENEBA,NMA-EIAR,9.755702,39.17863,Siya Debirna Wayu,Leptosol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e71f,ROME,NMA-EIAR,9.762635,39.24328,Siya Debirna Wayu,Vertisol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e71f,ROME,NMA-EIAR,9.762635,39.24328,Siya Debirna Wayu,Leptosol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e720,KOMBOLCHANA DAWA,NMA-EIAR,9.841589,39.24754,Siya Debirna Wayu,Vertisol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e720,KOMBOLCHANA DAWA,NMA-EIAR,9.841589,39.24754,Siya Debirna Wayu,Leptosol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e721,AGENYI KELBENE,NMA-EIAR,9.828457,39.30057,Siya Debirna Wayu,Vertisol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e721,AGENYI KELBENE,NMA-EIAR,9.828457,39.30057,Siya Debirna Wayu,Leptosol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e722,CHEFAMBANA GEREGEB,NMA-EIAR,9.793051,39.34536,Siya Debirna Wayu,Vertisol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e722,CHEFAMBANA GEREGEB,NMA-EIAR,9.793051,39.34536,Siya Debirna Wayu,Leptosol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e723,ARGOWARIYO,NMA-EIAR,9.746425,39.33815,Siya Debirna Wayu,Vertisol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e723,ARGOWARIYO,NMA-EIAR,9.746425,39.33815,Siya Debirna Wayu,Leptosol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e724,ISAT AMBANA MENELAFTO,NMA-EIAR,9.773089,39.29076,Siya Debirna Wayu,Vertisol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e724,ISAT AMBANA MENELAFTO,NMA-EIAR,9.773089,39.29076,Siya Debirna Wayu,Leptosol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e60a,YETNORASETANKA,NMA-EIAR,9.814757,39.04106,Siya Debirna Wayu,Vertisol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e60a,YETNORASETANKA,NMA-EIAR,9.814757,39.04106,Siya Debirna Wayu,Leptosol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e719,MOTELEMINA GOZEGOZA,NMA-EIAR,9.825137,39.09935,Siya Debirna Wayu,Vertisol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e719,MOTELEMINA GOZEGOZA,NMA-EIAR,9.825137,39.09935,Siya Debirna Wayu,Leptosol,Haplic Vertisols,*ET00690062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e713,Hedar Asera Ande,NMA-EIAR,10.147297,39.48339,Menz Lalo Midir,Vertisol,Haplic Vertisols,*ET00720066,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e713,Hedar Asera Ande,NMA-EIAR,10.147297,39.48339,Menz Lalo Midir,Leptosol,Haplic Leptosols,*ET00730066,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e713,Hedar Asera Ande,NMA-EIAR,10.147297,39.48339,Menz Lalo Midir,Cambisol,Haplic Vertisols,*ET00730067,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e718,Akuri  Diel,NMA-EIAR,10.042813,39.38548,Menz Lalo Midir,Vertisol,Haplic Vertisols,*ET00720066,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e718,Akuri  Diel,NMA-EIAR,10.042813,39.38548,Menz Lalo Midir,Leptosol,Haplic Leptosols,*ET00730066,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e718,Akuri  Diel,NMA-EIAR,10.042813,39.38548,Menz Lalo Midir,Cambisol,Haplic Vertisols,*ET00730067,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e714,Gohe,NMA-EIAR,10.184281,39.55152,Menz Lalo Midir,Vertisol,Haplic Vertisols,*ET00720066,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e714,Gohe,NMA-EIAR,10.184281,39.55152,Menz Lalo Midir,Leptosol,Haplic Leptosols,*ET00730066,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e714,Gohe,NMA-EIAR,10.184281,39.55152,Menz Lalo Midir,Cambisol,Haplic Vertisols,*ET00730067,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e715,Yedel Ber,NMA-EIAR,10.203998,39.64355,Menz Lalo Midir,Vertisol,Haplic Vertisols,*ET00720066,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e715,Yedel Ber,NMA-EIAR,10.203998,39.64355,Menz Lalo Midir,Leptosol,Haplic Leptosols,*ET00730066,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e715,Yedel Ber,NMA-EIAR,10.203998,39.64355,Menz Lalo Midir,Cambisol,Haplic Vertisols,*ET00730067,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e716,Adey Abeba,NMA-EIAR,10.130998,39.56037,Menz Lalo Midir,Vertisol,Haplic Vertisols,*ET00720066,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e716,Adey Abeba,NMA-EIAR,10.130998,39.56037,Menz Lalo Midir,Leptosol,Haplic Leptosols,*ET00730066,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e716,Adey Abeba,NMA-EIAR,10.130998,39.56037,Menz Lalo Midir,Cambisol,Haplic Vertisols,*ET00730067,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e717,Genbot Haya,NMA-EIAR,10.076464,39.46556,Menz Lalo Midir,Vertisol,Haplic Vertisols,*ET00720066,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e717,Genbot Haya,NMA-EIAR,10.076464,39.46556,Menz Lalo Midir,Leptosol,Haplic Leptosols,*ET00730066,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e717,Genbot Haya,NMA-EIAR,10.076464,39.46556,Menz Lalo Midir,Cambisol,Haplic Vertisols,*ET00730067,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a114538141a31200f3e71e,ABAYA,NMA-EIAR,9.71679,39.19777,Abichuna Gne'a,Vertisol,Haplic Luvisols,*ET00670062,6334a6d330243c12cc1fa8c7,Haplic Luvisols
5ebad2544c06b707e80d6979,Bishoftu Town,NMA-EIAR,8.749704,38.98996,Ada'a,Leptosol,Haplic Leptosols,*ET00570061,6334a6d330243c12cc1fa8ca,Haplic Leptosols
5ebad2544c06b707e80d6979,Bishoftu Town,NMA-EIAR,8.749704,38.98996,Ada'a,Vertisol,Haplic Vertisols,*ET00580060,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2544c06b707e80d69e7,Awash Melkasa,NMA-EIAR,8.421999,39.34193,Adama,Luvisol,Haplic Vertisols,*ET00530063,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2544c06b707e80d69e7,Awash Melkasa,NMA-EIAR,8.421999,39.34193,Adama,Leptosol,Haplic Vertisols,*ET00540062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2544c06b707e80d69e7,Awash Melkasa,NMA-EIAR,8.421999,39.34193,Adama,Andosol,Haplic Vertisols,*ET00540063,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2164c06b707e80d6502,Eteya Town,NMA-EIAR,8.132284,39.23302,Hitosa,Vertisol,Haplic Vertisols,*ET00520063,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2164c06b707e80d6502,Eteya Town,NMA-EIAR,8.132284,39.23302,Hitosa,Luvisol,Haplic Luvisols,*ET00500064,6334a6d330243c12cc1fa8c7,Haplic Luvisols
5ebad2164c06b707e80d6502,Eteya Town,NMA-EIAR,8.132284,39.23302,Hitosa,Leptosol,Haplic Luvisols,*ET00500065,6334a6d330243c12cc1fa8c7,Haplic Luvisols
5ebad2164c06b707e80d6508,Robe Town,NMA-EIAR,7.864589,39.62813,Robe,Vertisol,Rendzic Leptosols,*ET00460070,6334a6d330243c12cc1fa8c6,Rendzic Leptosols
5ebad2164c06b707e80d6508,Robe Town,NMA-EIAR,7.864589,39.62813,Robe,Leptosol,Haplic Vertisols,*ET00470070,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2164c06b707e80d6508,Robe Town,NMA-EIAR,7.864589,39.62813,Robe,Luvisol,Haplic Alisols,*ET00500066,6334a6d330243c12cc1fa8cd,Haplic Alisols
5ebad2164c06b707e80d6626,Ataba Robe,NMA-EIAR,7.870041,39.63027,Robe,Vertisol,Rendzic Leptosols,*ET00460070,6334a6d330243c12cc1fa8c6,Rendzic Leptosols
5ebad2164c06b707e80d6626,Ataba Robe,NMA-EIAR,7.870041,39.63027,Robe,Leptosol,Haplic Vertisols,*ET00470070,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2164c06b707e80d6626,Ataba Robe,NMA-EIAR,7.870041,39.63027,Robe,Luvisol,Haplic Alisols,*ET00500066,6334a6d330243c12cc1fa8cd,Haplic Alisols
5ebad2164c06b707e80d6510,Sagure Town,NMA-EIAR,7.754622,39.15712,Degeluna Tijo,Vertisol,Haplic Vertisols,*ET00490062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2164c06b707e80d6510,Sagure Town,NMA-EIAR,7.754622,39.15712,Degeluna Tijo,Luvisol,Haplic Alisols,*ET00470064,6334a6d330243c12cc1fa8cd,Haplic Alisols
5ebad2164c06b707e80d6510,Sagure Town,NMA-EIAR,7.754622,39.15712,Degeluna Tijo,Planosol,Haplic Vertisols,*ET00480061,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2164c06b707e80d6512,Kulumissa,NMA-EIAR,8.011772,39.16011,Tiyo,Vertisol,Haplic Vertisols,*ET00490061,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2164c06b707e80d6512,Kulumissa,NMA-EIAR,8.011772,39.16011,Tiyo,Luvisol,Haplic Luvisols,*ET00500062,6334a6d330243c12cc1fa8c7,Haplic Luvisols
5ebad2164c06b707e80d6512,Kulumissa,NMA-EIAR,8.011772,39.16011,Tiyo,Leptosol,Haplic Luvisols,*ET00500063,6334a6d330243c12cc1fa8c7,Haplic Luvisols
5ebad2164c06b707e80d6525,Asela Town,NMA-EIAR,7.938206,39.13427,Tiyo,Vertisol,Haplic Vertisols,*ET00490061,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2164c06b707e80d6525,Asela Town,NMA-EIAR,7.938206,39.13427,Tiyo,Luvisol,Haplic Luvisols,*ET00500062,6334a6d330243c12cc1fa8c7,Haplic Luvisols
5ebad2164c06b707e80d6525,Asela Town,NMA-EIAR,7.938206,39.13427,Tiyo,Leptosol,Haplic Luvisols,*ET00500063,6334a6d330243c12cc1fa8c7,Haplic Luvisols
5ebad2164c06b707e80d651a,Robe Gerjeda Town,NMA-EIAR,7.188355,39.4277,Limu Bilbilo,Vertisol,Haplic Vertisols,*ET00470063,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2164c06b707e80d651a,Robe Gerjeda Town,NMA-EIAR,7.188355,39.4277,Limu Bilbilo,Cambisol,Haplic Vertisols,*ET00430065,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2164c06b707e80d651a,Robe Gerjeda Town,NMA-EIAR,7.188355,39.4277,Limu Bilbilo,Luvisol,Haplic Luvisols,*ET00440063,6334a6d330243c12cc1fa8c7,Haplic Luvisols
5ebad2164c06b707e80d6591,dodota alem,NMA-EIAR,8.248323,39.2944,Dodota,Vertisol,Haplic Vertisols,*ET00540062,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2164c06b707e80d6591,dodota alem,NMA-EIAR,8.248323,39.2944,Dodota,Luvisol,Haplic Vertisols,*ET00530064,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2164c06b707e80d6591,dodota alem,NMA-EIAR,8.248323,39.2944,Dodota,Leptosol,Haplic Vertisols,*ET00530064,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2164c06b707e80d66a2,Munisa,NMA-EIAR,7.578726,38.90968,Munessa,Vertisol,Haplic Luvisols,*ET00460060,6334a6d330243c12cc1fa8c7,Haplic Luvisols
5ebad2164c06b707e80d66a2,Munisa,NMA-EIAR,7.578726,38.90968,Munessa,Luvisol,Vertic Luvisols,*ET00450060,6334a6d330243c12cc1fa8cb,Vertic Luvisols
5ebad2164c06b707e80d66a2,Munisa,NMA-EIAR,7.578726,38.90968,Munessa,Leptosol,Haplic Alisols,*ET00450061,6334a6d330243c12cc1fa8cd,Haplic Alisols
5ebad2164c06b707e80d66ea,Gesela Shashi,NMA-EIAR,8.281379,39.51322,Sire,Vertisol,Haplic Vertisols,*ET00530066,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2164c06b707e80d66ea,Gesela Shashi,NMA-EIAR,8.281379,39.51322,Sire,Fluvisol,Haplic Vertisols,*ET00540065,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2164c06b707e80d66ea,Gesela Shashi,NMA-EIAR,8.281379,39.51322,Sire,Luvisol,Haplic Vertisols,*ET00540066,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2694c06b707e80d6cef,Bako Ersha Mirimir,NMA-EIAR,9.098215,37.0375,Bako Tibe,Vertisol,Haplic Vertisols,*ET00610042,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad2694c06b707e80d6cef,Bako Ersha Mirimir,NMA-EIAR,9.098215,37.0375,Bako Tibe,Luvisol,Alic Nitisols,*ET00620043,6334a6d330243c12cc1fa8c9,Alic Nitisols
5ebad2694c06b707e80d6cef,Bako Ersha Mirimir,NMA-EIAR,9.098215,37.0375,Bako Tibe,Nitisol,Alic Nitisols,*ET00620043,6334a6d330243c12cc1fa8c9,Alic Nitisols
5ebad1144c06b707e80d5d30,Gimbichu Town,NMA-EIAR,7.449013,37.62537,Soro,Vertisol,Haplic Vertisols,*ET00460047,6334a6d230243c12cc1fa8c3,Haplic Vertisols
5ebad1144c06b707e80d5d30,Gimbichu Town,NMA-EIAR,7.449013,37.62537,Soro,Cambisol,Lithic Leptosols,*ET00450045,6334a6d330243c12cc1fa8c5,Lithic Leptosols
5ebad1144c06b707e80d5d30,Gimbichu Town,NMA-EIAR,7.449013,37.62537,Soro,Leptosol,Haplic Vertisols,*ET00450046,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb662,Hangada,NMA-EIAR,7.426491,37.70864,Soro,Vertisol,Haplic Vertisols,*ET00460047,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb662,Hangada,NMA-EIAR,7.426491,37.70864,Soro,Cambisol,Lithic Leptosols,*ET00450045,6334a6d330243c12cc1fa8c5,Lithic Leptosols
60a1416375d3bc12d0acb662,Hangada,NMA-EIAR,7.426491,37.70864,Soro,Leptosol,Haplic Vertisols,*ET00450046,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb663,Qecha,NMA-EIAR,7.411581,37.694,Soro,Vertisol,Haplic Vertisols,*ET00460047,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb663,Qecha,NMA-EIAR,7.411581,37.694,Soro,Cambisol,Lithic Leptosols,*ET00450045,6334a6d330243c12cc1fa8c5,Lithic Leptosols
60a1416375d3bc12d0acb663,Qecha,NMA-EIAR,7.411581,37.694,Soro,Leptosol,Haplic Vertisols,*ET00450046,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb665,Harchuu yaya,NMA-EIAR,7.443088,37.66284,Soro,Vertisol,Haplic Vertisols,*ET00460047,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb665,Harchuu yaya,NMA-EIAR,7.443088,37.66284,Soro,Cambisol,Lithic Leptosols,*ET00450045,6334a6d330243c12cc1fa8c5,Lithic Leptosols
60a1416375d3bc12d0acb665,Harchuu yaya,NMA-EIAR,7.443088,37.66284,Soro,Leptosol,Haplic Vertisols,*ET00450046,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb666,Sonda,NMA-EIAR,7.422571,37.6597,Soro,Vertisol,Haplic Vertisols,*ET00460047,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb666,Sonda,NMA-EIAR,7.422571,37.6597,Soro,Cambisol,Lithic Leptosols,*ET00450045,6334a6d330243c12cc1fa8c5,Lithic Leptosols
60a1416375d3bc12d0acb666,Sonda,NMA-EIAR,7.422571,37.6597,Soro,Leptosol,Haplic Vertisols,*ET00450046,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb667,Sigeda,NMA-EIAR,7.438742,37.63932,Soro,Vertisol,Haplic Vertisols,*ET00460047,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb667,Sigeda,NMA-EIAR,7.438742,37.63932,Soro,Cambisol,Lithic Leptosols,*ET00450045,6334a6d330243c12cc1fa8c5,Lithic Leptosols
60a1416375d3bc12d0acb667,Sigeda,NMA-EIAR,7.438742,37.63932,Soro,Leptosol,Haplic Vertisols,*ET00450046,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb66c,1st Hankota,NMA-EIAR,7.43513,37.6108,Soro,Vertisol,Haplic Vertisols,*ET00460047,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb66c,1st Hankota,NMA-EIAR,7.43513,37.6108,Soro,Cambisol,Lithic Leptosols,*ET00450045,6334a6d330243c12cc1fa8c5,Lithic Leptosols
60a1416375d3bc12d0acb66c,1st Hankota,NMA-EIAR,7.43513,37.6108,Soro,Leptosol,Haplic Vertisols,*ET00450046,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb671,Shira,NMA-EIAR,7.423706,37.58085,Soro,Vertisol,Haplic Vertisols,*ET00460047,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb671,Shira,NMA-EIAR,7.423706,37.58085,Soro,Cambisol,Lithic Leptosols,*ET00450045,6334a6d330243c12cc1fa8c5,Lithic Leptosols
60a1416375d3bc12d0acb671,Shira,NMA-EIAR,7.423706,37.58085,Soro,Leptosol,Haplic Vertisols,*ET00450046,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb674,Ele,NMA-EIAR,7.4039,37.57484,Soro,Vertisol,Haplic Vertisols,*ET00460047,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb674,Ele,NMA-EIAR,7.4039,37.57484,Soro,Cambisol,Lithic Leptosols,*ET00450045,6334a6d330243c12cc1fa8c5,Lithic Leptosols
60a1416375d3bc12d0acb674,Ele,NMA-EIAR,7.4039,37.57484,Soro,Leptosol,Haplic Vertisols,*ET00450046,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb67b,Chacho,NMA-EIAR,7.368795,37.5172,Soro,Vertisol,Haplic Vertisols,*ET00460047,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb67b,Chacho,NMA-EIAR,7.368795,37.5172,Soro,Cambisol,Lithic Leptosols,*ET00450045,6334a6d330243c12cc1fa8c5,Lithic Leptosols
60a1416375d3bc12d0acb67b,Chacho,NMA-EIAR,7.368795,37.5172,Soro,Leptosol,Haplic Vertisols,*ET00450046,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb67c,Kuberbuya,NMA-EIAR,7.355605,37.49661,Soro,Vertisol,Haplic Vertisols,*ET00460047,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb67c,Kuberbuya,NMA-EIAR,7.355605,37.49661,Soro,Cambisol,Lithic Leptosols,*ET00450045,6334a6d330243c12cc1fa8c5,Lithic Leptosols
60a1416375d3bc12d0acb67c,Kuberbuya,NMA-EIAR,7.355605,37.49661,Soro,Leptosol,Haplic Vertisols,*ET00450046,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb67f,Jacho,NMA-EIAR,7.335883,37.51822,Soro,Vertisol,Haplic Vertisols,*ET00460047,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb67f,Jacho,NMA-EIAR,7.335883,37.51822,Soro,Cambisol,Lithic Leptosols,*ET00450045,6334a6d330243c12cc1fa8c5,Lithic Leptosols
60a1416375d3bc12d0acb67f,Jacho,NMA-EIAR,7.335883,37.51822,Soro,Leptosol,Haplic Vertisols,*ET00450046,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb654,Burye Lenge,NMA-EIAR,7.53562,37.49866,Soro,Vertisol,Haplic Vertisols,*ET00460047,6334a6d230243c12cc1fa8c3,Haplic Vertisols
60a1416375d3bc12d0acb654,Burye Lenge,NMA-EIAR,7.53562,37.49866,Soro,Cambisol,Lithic Leptosols,*ET00450045,6334a6d330243c12cc1fa8c5,Lithic Leptosols
